"","Name","ID","pSize","NDE","pNDE","tA","pPERT","pG","pGFdr","pGFWER","Status","KEGGLINK","Group"
"HFDvsSD.111","RNA transport","03013",164,3,0.754424503424616,0,1,0.96702137942153,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03013+103573+18949+331401","HFDvsSD"
"HFDvsSD.112","p53 signaling pathway","04115",67,1,0.80269209780802,0,1,0.97911104076998,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04115+75747","HFDvsSD"
"HFDvsSD.113","Bile secretion","04976",71,1,0.820942560558681,0,1,0.982916280268905,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04976+432530","HFDvsSD"
"HFDvsSD.114","Parkinson's disease","05012",131,2,0.823887555874113,0,1,0.983492058095496,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05012+66725+50873","HFDvsSD"
"HFDvsSD.115","RNA degradation","03018",73,1,0.829425816813545,0,1,0.984546363935965,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03018+13807","HFDvsSD"
"HFDvsSD.116","Transcriptional misregulation in cancer","05202",174,2,0.922608501112764,0,1,0.99692488675647,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05202+13207+53623","HFDvsSD"
"HFDvsSD.117","Systemic lupus erythematosus","05322",142,1,0.96812488853661,0,1,0.999486503288769,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05322+20823","HFDvsSD"
"HFDvsSD.118","Jak-STAT signaling pathway","04630",156,1,0.977335064001823,0,1,0.999741187550158,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04630+18709","HFDvsSD"
"HFDvsSD.119","Neuroactive ligand-receptor interaction","04080",279,1,0.998878158315952,0,1,0.999999370500174,0.999999370500174,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04080+53623","HFDvsSD"
"EXvsHFD.1","Small cell lung cancer","05222",83,22,4.84785516860771e-09,0.250049268679009,0.772,7.6361001102772e-08,9.31604213453819e-06,9.31604213453819e-06,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05222+16412+16399+16400+16403+16410+20182+23797+17187+19211+18707+18708+12826+12827+16775+16776+16777+16779+12043+16150+18035+12048+22030","EXvsHFD"
"EXvsHFD.2","Focal adhesion","04510",201,34,1.06927818647015e-07,0.235767162616166,0.854,1.5714573370538e-06,9.58588975602815e-05,0.000191717795120563,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04510+16412+16399+16400+16403+16404+16410+286940+17931+19878+23797+22330+19211+18707+18708+19303+232906+18750+12826+12827+12831+12842+12843+16775+16776+16777+16779+20750+12390+12043+26413+18596+18590+12927+109905","EXvsHFD"
"EXvsHFD.3","ECM-receptor interaction","04512",86,20,2.53225340277436e-07,0.211979606130063,0.563,2.38989744727682e-06,9.7189162855924e-05,0.000291567488567772,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04512+16775+16776+16777+16779+12826+12827+12831+12842+12843+13138+20750+16412+16403+16410+16423+20970+16399+16404+16400+11603","EXvsHFD"
"EXvsHFD.4","Regulation of actin cytoskeleton","04810",215,32,4.4632086616719e-06,0.416120128278747,0.68,4.15953527762061e-05,0.00126865825967429,0.00507463303869715,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04810+19241+67771+50884+245857+12632+16886+227753+22330+54004+17698+19303+17931+19878+69632+232906+21844+26413+18707+18708+12927+16399+16400+16403+16404+16410+16412+16653+14673+14182+18596+14164+18590","EXvsHFD"
"EXvsHFD.5","Renal cell carcinoma","05211",71,14,0.000109754202892135,-0.529620542758723,0.13,0.000173463603171882,0.00423251191739393,0.0211625595869696,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05211+11863+12914+328572+112406+21802+18590+216805+14388+109905+23797+18707+18708+26413+16653","EXvsHFD"
"EXvsHFD.6","Protein processing in endoplasmic reticulum","04141",165,23,0.000255334008256934,-0.431239224403447,0.099,0.00029286090010185,0.00595483830207094,0.0357290298124257,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04141+22030+26400+269523+68292+80286+77371+99683+17155+17156+227619+14376+320011+69276+56453+64209+56550+56709+71853+75744+22027+12043+12955+81910","EXvsHFD"
"EXvsHFD.7","Glioma","05214",65,14,3.95320275521256e-05,-0.138510110008329,0.87,0.000387871076422679,0.00676003876050955,0.0473202713235669,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05214+21802+18590+18596+108058+12325+18750+26413+18707+18708+23797+19211+17246+16653+12575","EXvsHFD"
"EXvsHFD.8","Axon guidance","04360",131,21,6.31275625569354e-05,-0.033377883649518,0.958,0.000647897342132931,0.0098804344675272,0.0790434757402176,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04360+26413+54446+19055+20564+20563+19878+16412+12934+13840+69632+16886+16653+18844+20347+218877+20360+214968+26456+20356+14270+12632","EXvsHFD"
"EXvsHFD.9","Circadian rhythm - mammal","04710",22,7,0.00027405382233452,-0.374868450142737,0.289,0.000827142594743635,0.010929750581896,0.100911396558723,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04710+104318+12953+217166+18626+18627+12234+50789","EXvsHFD"
"EXvsHFD.10","Bacterial invasion of epithelial cells","05100",70,13,0.000356029552011186,1.09831001118949,0.243,0.000895881195237377,0.010929750581896,0.10929750581896,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05100+12385+16412+67771+19303+18707+18708+12927+74325+14388+12390+622434+22330+140580","EXvsHFD"
"EXvsHFD.11","Chronic myeloid leukemia","05220",73,13,0.000543633329821611,-0.50525352676835,0.247,0.00133144164596369,0.0147668982552337,0.16243588080757,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05220+12048+433759+13016+17128+18035+17246+16150+12575+23797+18707+18708+26413+16653","EXvsHFD"
"EXvsHFD.12","Melanoma","05218",71,12,0.00141240670088252,-1.05506302296054,0.286,0.00356049079122918,0.0361983230441633,0.43437987652996,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05218+19211+14182+18596+14164+18590+12575+17246+23797+18707+18708+26413+16653","EXvsHFD"
"EXvsHFD.13","Notch signaling pathway","04330",49,10,0.000776747236245045,-0.0186408141868974,0.969,0.00616577121781437,0.0578633914287195,0.752224088573354,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04330+226548+19164+433759+13016+12914+328572+11491+207521+18223+18129","EXvsHFD"
"EXvsHFD.14","Neurotrophin signaling pathway","04722",122,17,0.00155694134038112,-0.360543474072077,0.619,0.00765666104363361,0.0667223319516643,0.934112647323301,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04722+18707+18708+23797+16653+26413+109905+14388+56484+18035+108058+12325+26406+26400+94275+16150+12043+19164","EXvsHFD"
"EXvsHFD.15","Long-term potentiation","04720",69,12,0.00109110833629696,-0.0483004264035382,0.967,0.00828689379839751,0.0674000695602998,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04720+18750+12914+328572+108058+12325+19055+17931+11514+432530+26413+16653+109905","EXvsHFD"
"EXvsHFD.16","Toxoplasmosis","05145",128,17,0.00262342467118935,-0.232006199223998,0.614,0.0119697830417172,0.0807604054289078,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05145+68652+16150+18035+26413+12043+12048+16452+18707+18708+23797+16403+16412+16775+16776+16777+16779+16835","EXvsHFD"
"EXvsHFD.17","Chemokine signaling pathway","04062",184,20,0.0114290201154087,-1.21829101254759,0.142,0.0120477980222415,0.0807604054289078,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04062+16452+19303+18707+18708+14702+12927+140580+14772+19878+11514+432530+109905+93742+21844+26413+23797+16653+16150+18035+56484","EXvsHFD"
"EXvsHFD.18","Aldosterone-regulated sodium reabsorption","04960",40,8,0.00293548550515485,-0.128897842344734,0.554,0.0120692370560953,0.0807604054289078,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04960+11933+20393+16653+16337+18707+18708+26413+18750","EXvsHFD"
"EXvsHFD.19","mTOR signaling pathway","04150",65,11,0.00217803360496828,0.0358790193724921,0.815,0.0130183867183324,0.0807604054289078,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04150+69008+78757+74747+22084+26413+23797+18707+18708+19211+18750+16150","EXvsHFD"
"EXvsHFD.20","Pancreatic cancer","05212",70,11,0.00396071501058604,0.410763772523552,0.457,0.0132394107260505,0.0807604054289078,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05212+16653+18707+18708+23797+16150+12048+26413+19730+19765+21802+17128","EXvsHFD"
"EXvsHFD.21","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",74,12,0.00203752157815085,0,1,0.014662048313723,0.0849161287143023,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05412+24052+12297+11938+13138+13405+16399+16400+16403+16404+16410+16412+12385","EXvsHFD"
"EXvsHFD.22","Osteoclast differentiation","04380",121,15,0.00858019290438245,-0.642783332999061,0.253,0.0154835086205195,0.0849161287143023,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04380+22030+74256+16150+18035+68652+15975+18707+18708+23797+19055+12912+26413+26400+17970+19261","EXvsHFD"
"EXvsHFD.23","Epstein-Barr virus infection","05169",203,23,0.00427407889179463,0.262917514964759,0.528,0.0160087783641717,0.0849161287143023,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05169+433759+12914+328572+252870+22030+18035+16150+68652+12043+26400+18707+18708+23797+17999+56480+103573+12575+17246+17463+19182+19184+67089+69077","EXvsHFD"
"EXvsHFD.24","Influenza A","05164",164,18,0.0144534642813765,0.575756998058869,0.22,0.0214664116805023,0.107136877425659,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05164+56480+16150+18035+12914+328572+18707+18708+23797+15975+26400+103573+18750+26413+110196+54196+232989+117198+16452","EXvsHFD"
"EXvsHFD.25","Wnt signaling pathway","04310",154,18,0.00781426276370133,-0.431678877020436,0.421,0.0220973778324321,0.107136877425659,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04310+54446+18750+19055+108058+12325+19878+243548+13016+17128+12914+328572+18099+12234+81004+26931+19164+16974+54612","EXvsHFD"
"EXvsHFD.26","Dilated cardiomyopathy","05414",89,13,0.00351368913050748,-0.00797077141869694,0.973,0.0228324492874355,0.107136877425659,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05414+24052+12297+11938+16399+16400+16403+16404+16410+16412+13138+13405+11514+432530","EXvsHFD"
"EXvsHFD.27","Non-small cell lung cancer","05223",54,9,0.00593499462199351,0.321967554905242,0.697,0.0268382696710885,0.118006169416158,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05223+18750+56484+23797+18707+18708+16653+21802+20182+26413","EXvsHFD"
"EXvsHFD.28","Colorectal cancer","05210",64,9,0.0176430371286985,0.331962516500487,0.237,0.0270833831446919,0.118006169416158,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05210+18707+18708+72993+17128+16653+19730+26413+12043+23797","EXvsHFD"
"EXvsHFD.29","NOD-like receptor signaling pathway","04621",55,7,0.0545792751509016,-0.654748814085718,0.09,0.0310252723322635,0.130261582810004,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04621+107607+18035+16150+68652+22027+59079+26413","EXvsHFD"
"EXvsHFD.30","Tuberculosis","05152",178,15,0.148292580677723,-1.39785233977501,0.036,0.0332740313801409,0.130261582810004,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05152+11975+54411+16783+108058+12325+19055+12914+328572+16452+12912+12611+26413+23797+12043+69632","EXvsHFD"
"EXvsHFD.31","ErbB signaling pathway","04012",87,12,0.00782972116326308,-0.327034463748167,0.701,0.0340573931821741,0.130261582810004,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04012+12575+14388+21802+26400+18750+108058+12325+18707+18708+23797+26413+16653","EXvsHFD"
"EXvsHFD.32","Endometrial cancer","05213",52,8,0.0148337180206692,-0.412220019320008,0.386,0.0352868838977736,0.130261582810004,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05213+16653+12385+56484+19211+23797+18707+18708+26413","EXvsHFD"
"EXvsHFD.33","Cholinergic synapse","04725",112,14,0.0101422139368982,0.406924232439639,0.565,0.0353102989740897,0.130261582810004,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04725+11514+432530+18750+14702+26413+12912+108058+12325+18707+18708+23797+12043+16653+16452","EXvsHFD"
"EXvsHFD.34","MAPK signaling pathway","04010",267,26,0.0170205975323052,-0.45166294687438,0.348,0.0363024083240994,0.130261582810004,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+16765+16150+26413+18015+18750+109905+16653+14673+18596+14182+12297+18590+14164+15370+18099+17187+19042+23797+56274+68652+22030+26406+19099+26400+19055+286940","EXvsHFD"
"EXvsHFD.35","Transcriptional misregulation in cancer","05202",174,20,0.00630512398983877,0,1,0.0382493577942352,0.133326332882763,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05202+268996+18590+12575+13207+20182+12395+18627+12048+20185+17355+108829+22289+22290+17187+17246+107951+72949+208266+53623+433759","EXvsHFD"
"EXvsHFD.36","Leukocyte transendothelial migration","04670",119,15,0.00738299621329742,0.102633825790627,0.899,0.0399237597122812,0.135297185691619,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04670+12388+12927+16412+18707+18708+19878+18750+83964+232906+12385+17970+19303+109905+17698+22330","EXvsHFD"
"EXvsHFD.37","GABAergic synapse","04727",88,8,0.184886429702345,0.185310113334383,0.04,0.0436841473824746,0.14403962109897,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04727+54393+11514+432530+14702+14660+57436+70827+18750","EXvsHFD"
"EXvsHFD.38","Regulation of autophagy","04140",35,2,0.652697870919533,-0.0667610478771342,0.016,0.0580828785363781,0.186476610037845,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04140+66615+57436","EXvsHFD"
"EXvsHFD.39","HTLV-I infection","05166",276,26,0.0247101862172471,-0.428395998887342,0.479,0.0643485055985141,0.197617162517352,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+54446+19055+110196+16653+103573+11514+432530+12912+17128+12575+59008+66156+18035+16150+26406+12048+18596+18590+18707+18708+23797+13654+12914+328572+70461+60599","EXvsHFD"
"EXvsHFD.40","Amoebiasis","05146",115,14,0.0126490900820251,-0.0156929642227603,0.947,0.0649799062254337,0.197617162517352,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05146+16775+16776+16777+16779+18707+18708+18750+432530+12826+12827+12831+12842+12843+22330","EXvsHFD"
"EXvsHFD.41","p53 signaling pathway","04115",67,9,0.0232139849352344,-0.120136292173897,0.53,0.0664123251082906,0.197617162517352,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04115+17248+22084+26374+107986+19211+12575+17246+140742+75747","EXvsHFD"
"EXvsHFD.42","Melanogenesis","04916",100,10,0.0954091291307751,-1.36430241371453,0.147,0.0738690722569125,0.214572067031984,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04916+108058+12325+12914+328572+12912+11514+432530+18750+26413+16653","EXvsHFD"
"EXvsHFD.43","Apoptosis","04210",84,10,0.0365917905530011,-0.417955782890733,0.415,0.0787738689131352,0.22294921026885,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04210+19055+12048+12043+19084+18035+23797+16150+18707+18708+22030","EXvsHFD"
"EXvsHFD.44","Viral carcinogenesis","05203",220,18,0.148352527207583,-0.176277213284626,0.105,0.0804079119002411,0.22294921026885,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05203+19303+22030+26413+12912+18707+18708+13654+252870+17246+16653+12914+328572+12575+433759+70315+227753+18035+15387","EXvsHFD"
"EXvsHFD.45","Alzheimer's disease","05010",171,13,0.273925742070793,-0.34584559879965,0.061,0.0850809404717281,0.230663883056685,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05010+19164+226548+11491+11820+67130+67184+66052+66594+11938+26413+19055+15925+16971","EXvsHFD"
"EXvsHFD.46","Retrograde endocannabinoid signaling","04723",102,7,0.457056574911478,-0.0176981774468528,0.044,0.0986723921401351,0.261696344371663,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04723+18750+14702+53623+11514+432530+14073+26413","EXvsHFD"
"EXvsHFD.47","Morphine addiction","05032",91,6,0.508133101138051,0.517727108691028,0.043,0.105393604917944,0.273574889361471,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05032+11514+432530+14702+18750+54393+14772","EXvsHFD"
"EXvsHFD.48","Complement and coagulation cascades","04610",76,3,0.862239397393447,-1.21078935040209,0.028,0.114044651411352,0.285498156438569,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04610+12946+12509+13136","EXvsHFD"
"EXvsHFD.49","Adipocytokine signaling pathway","04920",70,9,0.0299385043724858,-0.0663120050963993,0.812,0.114667292340081,0.285498156438569,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04920+18035+74205+108097+18761+20182+16150+23797+22030+16452","EXvsHFD"
"EXvsHFD.50","Dorso-ventral axis formation","04320",22,4,0.0452621231819121,-0.0137687607265451,0.576,0.121150094011352,0.295606229387699,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04320+54418+18129+26413+16653","EXvsHFD"
"EXvsHFD.51","Toll-like receptor signaling pathway","04620",100,11,0.0479996440757964,-0.282369242928616,0.559,0.123913751227156,0.296421130386531,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04620+26413+20750+16150+56480+23797+68652+18035+18707+18708+15975+26400","EXvsHFD"
"EXvsHFD.52","Vascular smooth muscle contraction","04270",124,10,0.248671786810837,1.03696481956083,0.116,0.1311274257587,0.300449619811742,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04270+17904+17931+19878+18750+18761+69632+14673+26413+11514+432530","EXvsHFD"
"EXvsHFD.53","VEGF signaling pathway","04370",76,9,0.0472295048793142,0.244607016394876,0.621,0.132838120070198,0.300449619811742,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04370+19055+23797+18707+18708+54446+18750+19303+26413+16653","EXvsHFD"
"EXvsHFD.54","Prion diseases","05020",35,2,0.652697870919533,0.70651851312387,0.045,0.132985897293722,0.300449619811742,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05020+19122+26413","EXvsHFD"
"EXvsHFD.55","Thyroid cancer","05216",29,5,0.0322409680061545,0.0188367419984642,0.952,0.13762023717931,0.305266707925015,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05216+16653+26413+20182+76551+108989","EXvsHFD"
"EXvsHFD.56","Gap junction","04540",87,9,0.0936866993115288,0.627789011425816,0.337,0.140670003890477,0.306459651332824,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04540+104318+18750+11514+432530+22142+26413+16653+18596+18590","EXvsHFD"
"EXvsHFD.57","B cell receptor signaling pathway","04662",76,9,0.0472295048793142,-0.161717043241161,0.693,0.144649190533119,0.309600021842817,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04662+18035+16150+23797+18707+18708+16653+54446+19055+26413","EXvsHFD"
"EXvsHFD.58","Oocyte meiosis","04114",111,11,0.0873522006750738,-0.494496419265685,0.399,0.151842912140261,0.319393711743307,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04114+26413+59008+66156+12234+108058+12325+19055+11514+432530+26931+13006","EXvsHFD"
"EXvsHFD.59","Acute myeloid leukemia","05221",57,7,0.06397211919989,-0.104485589000396,0.66,0.175845500952192,0.3636127307825,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05221+16653+12395+16150+23797+18707+18708+26413","EXvsHFD"
"EXvsHFD.60","T cell receptor signaling pathway","04660",109,11,0.0790614286301283,0.2844706488224,0.618,0.196358270957414,0.399261817613408,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04660+18035+16150+23797+18761+18707+18708+16653+54446+19055+26413+26400","EXvsHFD"
"EXvsHFD.61","Olfactory transduction","04740",1057,2,1,-0.391721258398264,0.056,0.217414600941831,0.431036362961524,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04740+108058+12325","EXvsHFD"
"EXvsHFD.62","Long-term depression","04730",71,5,0.459909037291113,0.706873499747066,0.123,0.21905126642307,0.431036362961524,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04730+53623+14673+18750+26413+16653","EXvsHFD"
"EXvsHFD.63","Tight junction","04530",135,11,0.224776613635025,0.24997224181703,0.264,0.226947046446909,0.439484756611474,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04530+83964+18750+18761+93742+14924+13822+12385+16653+23797+211446+19211","EXvsHFD"
"EXvsHFD.64","NF-kappa B signaling pathway","04064",94,8,0.234649966575949,-0.385251256511095,0.277,0.242663565186692,0.462577421137131,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04064+12048+12043+18035+22030+16150+18761+68652+111173","EXvsHFD"
"EXvsHFD.65","Fc epsilon RI signaling pathway","04664",79,7,0.224272195629701,0.65892545165336,0.323,0.262594544903603,0.492869761203685,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04664+23797+26400+18707+18708+18750+26413+16653","EXvsHFD"
"EXvsHFD.66","Progesterone-mediated oocyte maturation","04914",86,9,0.088642842088302,0.0269602254025863,0.916,0.285072284686036,0.526951798965097,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04914+11514+432530+16653+23797+59008+66156+26413+18707+18708","EXvsHFD"
"EXvsHFD.67","Carbohydrate digestion and absorption","04973",44,5,0.138666652590809,0.0863336561305799,0.611,0.293856294524431,0.535081610925084,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04973+11933+11722+18707+18708+23797","EXvsHFD"
"EXvsHFD.68","RIG-I-like receptor signaling pathway","04622",69,5,0.435066905828925,-0.24560435839806,0.2,0.299473376681169,0.537290469927979,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04622+16150+18035+56480+74256+22030","EXvsHFD"
"EXvsHFD.69","Insulin signaling pathway","04910",139,13,0.0957128931702243,-0.0339770165290976,0.963,0.311918008556012,0.551507203533818,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04910+16150+26413+14104+108097+19084+107476+16653+16337+22084+20411+23797+18707+18708","EXvsHFD"
"EXvsHFD.70","Fc gamma R-mediated phagocytosis","04666",89,9,0.104265845959109,0.00160607023422954,0.995,0.338811329705385,0.590499746057957,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04666+18707+18708+26413+23797+67771+16886+12632+227753+18750","EXvsHFD"
"EXvsHFD.71","Cell cycle","04110",123,10,0.241001436858811,0.37513636836647,0.452,0.350439109199386,0.602162976370776,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04110+26428+59008+66156+12575+17246+12914+328572+17128+13006+433759","EXvsHFD"
"EXvsHFD.72","Hepatitis C","05160",134,12,0.13402584830317,0.0547125251216519,0.86,0.364291519694263,0.610077806605361,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05160+56480+18035+16150+15975+26413+16653+18707+18708+23797+12575+22030+16835","EXvsHFD"
"EXvsHFD.73","GnRH signaling pathway","04912",99,9,0.166587810695947,0.299909508301236,0.694,0.365046556411405,0.610077806605361,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04912+18750+11514+432530+108058+12325+26406+26413+16653+26400","EXvsHFD"
"EXvsHFD.74","Amphetamine addiction","05031",69,7,0.13939227637884,0.0286583343388326,0.911,0.389045020450851,0.641398547229782,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05031+53623+108058+12325+12912+19055+18750+433759","EXvsHFD"
"EXvsHFD.75","Leishmaniasis","05140",65,6,0.220363596268333,0.166271173130813,0.593,0.396605354028076,0.645144709219004,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05140+16412+16452+18035+26413+68652+17970","EXvsHFD"
"EXvsHFD.76","TGF-beta signaling pathway","04350",85,8,0.161889209945071,0.0792746660869974,0.863,0.414686090614282,0.665680303354506,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04350+17128+12914+328572+19878+218441+26413+75788+12162","EXvsHFD"
"EXvsHFD.77","Lysosome","04142",123,11,0.14773291746129,0,1,0.430249850960879,0.6816945690549,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04142+11975+54411+17939+16889+11886+16783+12512+83429+18145+67963+74325","EXvsHFD"
"EXvsHFD.78","Bladder cancer","05219",42,4,0.267324947665624,0.164189009739201,0.617,0.462189584113801,0.722748843673573,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05219+12575+17246+26413+16653","EXvsHFD"
"EXvsHFD.79","PPAR signaling pathway","03320",81,7,0.243091665067379,0.0472887617694646,0.698,0.470661756335284,0.722748843673573,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu03320+26457+26569+20182+74205+15360+20411+20250","EXvsHFD"
"EXvsHFD.80","Salivary secretion","04970",77,6,0.351060113943133,-0.130011237326981,0.494,0.477265058749503,0.722748843673573,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04970+20496+11514+432530+18750+13010+11933","EXvsHFD"
"EXvsHFD.81","Type II diabetes mellitus","04930",50,5,0.201591920779369,-0.0559579860712252,0.868,0.479987883149744,0.722748843673573,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04930+18707+18708+16337+26413+16150","EXvsHFD"
"EXvsHFD.82","Glutamatergic synapse","04724",125,9,0.381714684447939,0.180547339733992,0.472,0.4889540060688,0.722748843673573,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04724+53623+11514+432530+18750+14702+19055+14660+26413+26556","EXvsHFD"
"EXvsHFD.83","Cytokine-cytokine receptor interaction","04060",250,9,0.977308341973662,0.317774938909448,0.186,0.491706180532021,0.722748843673573,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04060+16880+50905+12162+69583+15975+18596+18590+16194+12803","EXvsHFD"
"EXvsHFD.84","Herpes simplex infection","05168",196,15,0.246325048906401,0.137352861793209,0.759,0.500467049797524,0.726868810420213,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05168+22030+68652+18035+56480+252870+12914+328572+18626+18627+15975+16452+20384+67996+15387+16150","EXvsHFD"
"EXvsHFD.85","Calcium signaling pathway","04020",184,9,0.820324368383806,-0.358303128874272,0.256,0.537740768839416,0.76308274636427,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04020+11514+432530+108058+12325+19055+18750+18596+18438+11938","EXvsHFD"
"EXvsHFD.86","Legionellosis","05134",56,4,0.467955454569685,0.198942965326716,0.449,0.537910788420715,0.76308274636427,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05134+18035+269523+13627+15499","EXvsHFD"
"EXvsHFD.87","Gastric acid secretion","04971",74,6,0.317276218227003,0.0483905485329305,0.785,0.595271249785647,0.818347987886041,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04971+11514+432530+18750+11933+108058+12325","EXvsHFD"
