"","Name","ID","pSize","NDE","pNDE","tA","pPERT","pG","pGFdr","pGFWER","Status","KEGGLINK","Group"
"EXvsHFD.38","Melanoma","05218",71,1,0.554791435975506,0.794308939869972,0.138,0.273297871801691,0.676759629616534,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05218+71785","EXvsHFD"
"EXvsHFD.39","Antigen processing and presentation","04612",74,1,0.56978250693429,0.33913358475861,0.138,0.278586209423765,0.676759629616534,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04612+14964","EXvsHFD"
"EXvsHFD.40","Influenza A","05164",164,4,0.115955536045154,0.1780745026897,0.699,0.284710782180802,0.676759629616534,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05164+18035+117198+15979+16452","EXvsHFD"
"EXvsHFD.41","Bile secretion","04976",71,1,0.554791435975506,0.148762366178755,0.148,0.287357826387366,0.676759629616534,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04976+14683","EXvsHFD"
"EXvsHFD.42","Epstein-Barr virus infection","05169",203,4,0.198474101124616,0.441773215118981,0.428,0.294402965978445,0.676759629616534,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05169+14964+18035+68652+19182","EXvsHFD"
"EXvsHFD.43","GABAergic synapse","04727",88,1,0.633358723761707,-0.272056167503555,0.14,0.303503197365241,0.676759629616534,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04727+14677","EXvsHFD"
"EXvsHFD.44","Adipocytokine signaling pathway","04920",70,2,0.187767293389165,0.215430129382736,0.473,0.303851262276811,0.676759629616534,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04920+18035+16452","EXvsHFD"
"EXvsHFD.45","Pertussis","05133",73,2,0.200075117266945,0.326523299051318,0.498,0.329422953124652,0.705574908295131,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05133+14677+12631","EXvsHFD"
"EXvsHFD.46","NOD-like receptor signaling pathway","04621",55,2,0.128394019651836,0.157776148256779,0.782,0.33118822226098,0.705574908295131,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04621+18035+68652","EXvsHFD"
"EXvsHFD.47","HTLV-I infection","05166",276,5,0.203858259674319,-0.356423421642914,0.56,0.361906172802701,0.713491426055632,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+14964+11910+18035+12048+22695","EXvsHFD"
"EXvsHFD.48","Tuberculosis","05152",178,4,0.143605448047645,-0.164494414931776,0.826,0.37149364476412,0.713491426055632,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05152+54411+16783+16452+15979","EXvsHFD"
"EXvsHFD.49","Chronic myeloid leukemia","05220",73,2,0.200075117266945,-0.291347458545355,0.595,0.372402312842522,0.713491426055632,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05220+12048+18035","EXvsHFD"
"EXvsHFD.50","MAPK signaling pathway","04010",267,4,0.357472874201224,-0.373557892883857,0.356,0.389610129766726,0.713491426055632,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+16765+19042+216965+68652","EXvsHFD"
"EXvsHFD.51","Type I diabetes mellitus","04940",55,2,0.128394019651836,0,1,0.39194219215291,0.713491426055632,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04940+12876+14964","EXvsHFD"
"EXvsHFD.52","Amyotrophic lateral sclerosis (ALS)","05014",55,2,0.128394019651836,0,1,0.39194219215291,0.713491426055632,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05014+12048+12359","EXvsHFD"
"EXvsHFD.53","Retrograde endocannabinoid signaling","04723",102,1,0.687573015777679,0.0259101111908147,0.188,0.393724459189788,0.713491426055632,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04723+14677","EXvsHFD"
"EXvsHFD.54","Pancreatic cancer","05212",70,2,0.187767293389165,-0.173875681374584,0.713,0.403083570188619,0.713491426055632,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05212+12048+19730","EXvsHFD"
"EXvsHFD.55","Morphine addiction","05032",91,2,0.27519211985054,0.155376753643024,0.504,0.412687533356703,0.713491426055632,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05032+14677+14683","EXvsHFD"
"EXvsHFD.56","Amphetamine addiction","05031",69,2,0.183688685543992,0.103350510089722,0.757,0.41338936881625,0.713491426055632,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05031+14683+208647","EXvsHFD"
"EXvsHFD.57","Long-term depression","04730",71,2,0.191858432687124,0.198525369966063,0.729,0.414989911073174,0.713491426055632,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04730+14677+14683","EXvsHFD"
"EXvsHFD.58","Fc gamma R-mediated phagocytosis","04666",89,2,0.266803866529739,-0.375892421590371,0.558,0.432432474939724,0.730661768001603,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04666+12631+227753","EXvsHFD"
"EXvsHFD.59","Circadian rhythm - mammal","04710",22,1,0.221550747075611,-0.307162604223295,0.711,0.44865368259546,0.739855830199058,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04710+18626","EXvsHFD"
"EXvsHFD.60","Salivary secretion","04970",77,2,0.216624694415773,0.148762366178755,0.738,0.452972957264729,0.739855830199058,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04970+14683+13010","EXvsHFD"
"EXvsHFD.61","Renal cell carcinoma","05211",71,1,0.554791435975506,0.371090129642164,0.301,0.465876244379798,0.748456917200332,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05211+14388","EXvsHFD"
"EXvsHFD.62","Tight junction","04530",135,3,0.196981348478358,0,1,0.517006354156728,0.795674813322916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04530+83964+56449+14677","EXvsHFD"
"EXvsHFD.63","Alcoholism","05034",193,3,0.373376454423534,0.411931056298595,0.529,0.517874483001942,0.795674813322916,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05034+14683+208647+14677","EXvsHFD"
"EXvsHFD.64","Serotonergic synapse","04726",137,2,0.460379255140937,0.290090245401381,0.452,0.534748711836763,0.795674813322916,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04726+14683+14677","EXvsHFD"
"EXvsHFD.65","ErbB signaling pathway","04012",87,2,0.258415095043981,-0.262002245220127,0.808,0.535858869869571,0.795674813322916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04012+14388+14083","EXvsHFD"
"EXvsHFD.66","B cell receptor signaling pathway","04662",76,2,0.212474627191492,0,1,0.541583524998381,0.795674813322916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04662+18035+12520","EXvsHFD"
"EXvsHFD.67","Complement and coagulation cascades","04610",76,1,0.579496197338833,-0.436849243007252,0.372,0.546359578069748,0.795674813322916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04610+12509","EXvsHFD"
"EXvsHFD.68","Salmonella infection","05132",77,1,0.584270822377294,0.339460291002717,0.385,0.560539205396578,0.795674813322916,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05132+15979","EXvsHFD"
"EXvsHFD.69","Glutamatergic synapse","04724",125,2,0.414297462007764,-0.133893392266497,0.55,0.56487571039181,0.795674813322916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04724+14683+14677","EXvsHFD"
"EXvsHFD.70","Neurotrophin signaling pathway","04722",122,2,0.402471156823749,-0.392831659885262,0.572,0.568339152373512,0.795674813322916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04722+14388+18035","EXvsHFD"
"EXvsHFD.71","Viral myocarditis","05416",84,2,0.24584064879113,0,1,0.590772711248896,0.815432756371715,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05416+13138+14964","EXvsHFD"
"EXvsHFD.72","Jak-STAT signaling pathway","04630",156,3,0.259417409301101,0,1,0.609453702689978,0.829534206439137,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04630+12048+16452+15979","EXvsHFD"
"EXvsHFD.73","Natural killer cell mediated cytotoxicity","04650",121,2,0.398504048924638,-0.365679006702824,0.702,0.636111835338129,0.853958354289543,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04650+15979+14964","EXvsHFD"
"EXvsHFD.74","Insulin signaling pathway","04910",139,2,0.467855175100377,0.335820648434002,0.644,0.662752673096382,0.877699485992506,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04910+56458+20787","EXvsHFD"
"EXvsHFD.75","SNARE interactions in vesicular transport","04130",35,1,0.328719342862736,0,1,0.69443636119463,0.895457413119392,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04130+67727","EXvsHFD"
"EXvsHFD.76","Prion diseases","05020",35,1,0.328719342862736,0,1,0.69443636119463,0.895457413119392,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05020+17967","EXvsHFD"
"EXvsHFD.77","Notch signaling pathway","04330",49,1,0.427750329693341,0.211327921943817,0.796,0.70732275405191,0.900228959702432,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04330+11491","EXvsHFD"
"EXvsHFD.78","Taste transduction","04742",60,1,0.495235590377725,-0.341334979726126,0.73,0.729346170139973,0.916358008637402,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04742+14683","EXvsHFD"
"EXvsHFD.79","Hepatitis C","05160",134,2,0.449052284576623,-0.165743556319347,0.903,0.771513027789265,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05160+18035+12520","EXvsHFD"
"EXvsHFD.80","Malaria","05144",46,1,0.407834095230842,0,1,0.773618381280325,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05144+12520","EXvsHFD"
"EXvsHFD.81","Allograft rejection","05330",48,1,0.421186834045907,0,1,0.78537814234679,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05330+14964","EXvsHFD"
"EXvsHFD.82","Graft-versus-host disease","05332",50,1,0.434239703424939,0,1,0.796464480119693,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05332+14964","EXvsHFD"
"EXvsHFD.83","Endocrine and other factor-regulated calcium reabsorption","04961",56,1,0.471665420229374,-0.038721222926725,0.924,0.797778869503573,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04961+14683","EXvsHFD"
"EXvsHFD.84","Cytosolic DNA-sensing pathway","04623",60,1,0.495235590377725,0,1,0.843248381138595,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04623+18035","EXvsHFD"
"EXvsHFD.85","Cytokine-cytokine receptor interaction","04060",250,3,0.539575818923232,0.0227189433323781,0.939,0.851146942292376,0.9381502958965,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04060+16180+15979+71785","EXvsHFD"
"EXvsHFD.86","Autoimmune thyroid disease","05320",63,1,0.512223324821079,0,1,0.854897946601668,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05320+14964","EXvsHFD"
"EXvsHFD.87","GnRH signaling pathway","04912",99,1,0.676671684314398,0.148762366178755,0.79,0.869367626692212,0.9381502958965,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04912+14683","EXvsHFD"
"EXvsHFD.88","VEGF signaling pathway","04370",76,1,0.579496197338833,-0.167368630201132,0.939,0.875279913081167,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04370+14083","EXvsHFD"
"EXvsHFD.89","RIG-I-like receptor signaling pathway","04622",69,1,0.544509526247029,0,1,0.875500445585269,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04622+18035","EXvsHFD"
"EXvsHFD.90","Vascular smooth muscle contraction","04270",124,1,0.757086178354094,0.148762366178755,0.726,0.878597743637661,0.9381502958965,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04270+14683","EXvsHFD"
"EXvsHFD.91","RNA transport","03013",164,2,0.55583662229309,0,1,0.882268838916997,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03013+13627+26908","EXvsHFD"
"EXvsHFD.92","RNA degradation","03018",73,1,0.564842190746706,0,1,0.887485074520763,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03018+24128","EXvsHFD"
"EXvsHFD.93","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",74,1,0.56978250693429,0,1,0.890285484881373,0.9381502958965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05412+13138","EXvsHFD"
"EXvsHFD.94","Rheumatoid arthritis","05323",82,1,0.607346137495845,0,1,0.910203180502944,0.945603543372292,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05323+54411","EXvsHFD"
"EXvsHFD.95","TGF-beta signaling pathway","04350",85,1,0.620574361795486,0,1,0.916656496126201,0.945603543372292,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04350+15903","EXvsHFD"
"EXvsHFD.96","Calcium signaling pathway","04020",184,1,0.877879106680064,0.148762366178755,0.742,0.930604611318714,0.949992207387853,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04020+14683","EXvsHFD"
"EXvsHFD.97","T cell receptor signaling pathway","04660",109,1,0.711606932337074,0,1,0.953716661002236,0.963548791528033,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04660+18035","EXvsHFD"
"EXvsHFD.98","Neuroactive ligand-receptor interaction","04080",279,1,0.959059025648831,0,1,0.999150240976009,0.999150240976009,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04080+13610","EXvsHFD"
"DREXvsHFD.1","Circadian rhythm - mammal","04710",22,4,9.48902079527082e-05,2.18441914804745,0.007,1.01126815812599e-05,0.000819127208082051,0.000819127208082051,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04710+12953+217166+18626+18628","DREXvsHFD"
"DREXvsHFD.2","Complement and coagulation cascades","04610",76,4,0.0104090027402143,-5.13430570392902,0.002,0.000245229698809546,0.00993180280178663,0.0198636056035733,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04610+14066+12266+50908+12268","DREXvsHFD"
"DREXvsHFD.3","Staphylococcus aureus infection","05150",51,3,0.0193484815477824,-2.71217583456693,0.013,0.0023361997895673,0.0630773943183171,0.189232182954951,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05150+12266+50908+12268","DREXvsHFD"
"DREXvsHFD.4","Acute myeloid leukemia","05221",57,1,0.473394878791229,-1.57751430520974,0.002,0.00753875048163559,0.152659697253121,0.610638789012482,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05221+235320","DREXvsHFD"
"DREXvsHFD.5","Salivary secretion","04970",77,5,0.00171579278254991,0.26375031932276,0.749,0.00984009795604132,0.159409586887869,0.797047934439347,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04970+20496+18798+16534+13010+98660","DREXvsHFD"
"DREXvsHFD.6","Bacterial invasion of epithelial cells","05100",70,1,0.545159745586258,2.52239716586148,0.005,0.0188216232691158,0.254091914133064,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05100+14388","DREXvsHFD"
"DREXvsHFD.7","Systemic lupus erythematosus","05322",142,3,0.21221044798736,-1.06579680370612,0.017,0.0238991870821404,0.276547736236196,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05322+12268+12266+50908","DREXvsHFD"
"DREXvsHFD.8","Glutamatergic synapse","04724",125,5,0.0132607713226656,0,1,0.0705863580894069,0.659628739374398,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04724+14807+53623+67760+18798+110355","DREXvsHFD"
"DREXvsHFD.9","Long-term depression","04730",71,3,0.0452099981119012,-0.755438109334178,0.341,0.0797394799814918,0.659628739374398,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04730+18798+53623+16001","DREXvsHFD"
"DREXvsHFD.10","Renal cell carcinoma","05211",71,1,0.550258515335703,0.641461937156548,0.032,0.0887348899647424,0.659628739374398,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05211+14388","DREXvsHFD"
"DREXvsHFD.11","Pertussis","05133",73,3,0.0484173954822101,-0.572330877221986,0.368,0.08957921151998,0.659628739374398,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05133+50908+12268+12266","DREXvsHFD"
"DREXvsHFD.12","Prion diseases","05020",35,2,0.0581241700285302,-0.60211607229938,0.415,0.113965800296221,0.769269151999492,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05020+19122+17967","DREXvsHFD"
"DREXvsHFD.13","Hedgehog signaling pathway","04340",54,2,0.122091939594683,-0.300522400551535,0.243,0.134031916476552,0.835121941123134,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04340+22420+13363","DREXvsHFD"
"DREXvsHFD.14","ECM-receptor interaction","04512",86,3,0.0718419892924464,0.140114471351801,0.619,0.182903058628524,0.894886100968003,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04512+12835+20971+192897","DREXvsHFD"
"DREXvsHFD.15","Phototransduction","04744",28,1,0.270072993524792,0.699681462250833,0.166,0.184028240967774,0.894886100968003,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04744+216869","DREXvsHFD"
"DREXvsHFD.16","ErbB signaling pathway","04012",87,1,0.624511811312002,0.452796661522269,0.073,0.18637299978214,0.894886100968003,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04012+14388","DREXvsHFD"
"DREXvsHFD.17","Transcriptional misregulation in cancer","05202",174,5,0.0460572887229474,0,1,0.187815601437729,0.894886100968003,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05202+233908+235320+108829+16001+53623","DREXvsHFD"
"DREXvsHFD.18","Herpes simplex infection","05168",196,5,0.0694242598184449,0.224839334133192,0.855,0.226994258081904,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05168+12266+18626+18628+20384+67996","DREXvsHFD"
"DREXvsHFD.19","Endocrine and other factor-regulated calcium reabsorption","04961",56,2,0.129552124159664,0.15771471060561,0.668,0.298318239074469,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04961+18798+98660","DREXvsHFD"
"DREXvsHFD.20","Viral carcinogenesis","05203",220,5,0.101115453856339,0,1,0.332820738537741,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05203+56463+208727+227753+12266+26900","DREXvsHFD"
"DREXvsHFD.21","Pancreatic secretion","04972",105,3,0.113314555256813,0,1,0.360066931652797,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04972+20496+18798+98660","DREXvsHFD"
"DREXvsHFD.22","Morphine addiction","05032",91,2,0.270441218813724,-0.22663528093072,0.446,0.375737785718669,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05032+110355+216869","DREXvsHFD"
"DREXvsHFD.23","Legionellosis","05134",56,2,0.129552124159664,0.1389771711397,0.99,0.391660049930059,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05134+12747+12266","DREXvsHFD"
"DREXvsHFD.24","Wnt signaling pathway","04310",154,3,0.247540612248697,0.264254425760992,0.532,0.398668998469581,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04310+18798+54612+22420","DREXvsHFD"
"DREXvsHFD.25","Olfactory transduction","04740",1057,1,0.999994882312494,1.194865079494,0.133,0.401313644896974,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04740+216869","DREXvsHFD"
"DREXvsHFD.26","Alzheimer's disease","05010",171,2,0.571737470108,-0.389493956796304,0.247,0.417647503428809,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05010+18798+11816","DREXvsHFD"
"DREXvsHFD.27","Focal adhesion","04510",201,3,0.39020731461563,-0.827265540755479,0.367,0.421522890207687,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04510+192897+12835+16001","DREXvsHFD"
"DREXvsHFD.28","Chemokine signaling pathway","04062",184,3,0.338574549201639,0.615117163780771,0.444,0.435188188998151,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04062+18798+110355+216869","DREXvsHFD"
"DREXvsHFD.29","Dopaminergic synapse","04728",132,3,0.183712339949751,0.057513194746069,0.899,0.462582136151827,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04728+18798+216869+53623","DREXvsHFD"
"DREXvsHFD.30","Gastric acid secretion","04971",74,2,0.200403118273032,0,1,0.522535970330455,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04971+18798+98660","DREXvsHFD"
"DREXvsHFD.31","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",74,2,0.200403118273032,0,1,0.522535970330455,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05412+192897+12558","DREXvsHFD"
"DREXvsHFD.32","Amoebiasis","05146",115,1,0.726276883147103,-0.191877441791041,0.288,0.536435514746164,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05146+18798","DREXvsHFD"
"DREXvsHFD.33","Phosphatidylinositol signaling system","04070",81,2,0.229082824489822,0,1,0.566675691150873,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04070+18798+74055","DREXvsHFD"
"DREXvsHFD.34","Oocyte meiosis","04114",111,2,0.352557657670941,0.170494415542034,0.667,0.57554569617499,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04114+59008+16001","DREXvsHFD"
"DREXvsHFD.35","Progesterone-mediated oocyte maturation","04914",86,2,0.249735357745266,0,1,0.596206578094024,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04914+16001+59008","DREXvsHFD"
"DREXvsHFD.36","Chagas disease (American trypanosomiasis)","05142",100,2,0.307636253831544,0.205062587734661,0.827,0.602655571925758,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05142+12266+18798","DREXvsHFD"
"DREXvsHFD.37","Basal cell carcinoma","05217",55,1,0.461395166294741,-0.32709632089716,0.587,0.624617176008387,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05217+22420","DREXvsHFD"
"DREXvsHFD.38","Glioma","05214",65,1,0.518789451853793,-0.391695269938967,0.523,0.625254073859296,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05214+16001","DREXvsHFD"
"DREXvsHFD.39","Protein processing in endoplasmic reticulum","04141",165,3,0.280655753185178,0,1,0.637264373243896,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04141+64209+218793+22027","DREXvsHFD"
"DREXvsHFD.40","Melanogenesis","04916",100,2,0.307636253831544,-0.1001100620363,0.93,0.644131658261079,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04916+18798+22420","DREXvsHFD"
"DREXvsHFD.41","African trypanosomiasis","05143",32,1,0.302196487337861,0,1,0.663828330942594,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05143+18798","DREXvsHFD"
"DREXvsHFD.42","Melanoma","05218",71,1,0.550258515335703,-0.416708948377834,0.572,0.678591175411722,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05218+16001","DREXvsHFD"
"DREXvsHFD.43","Retrograde endocannabinoid signaling","04723",102,2,0.315861223417407,0,1,0.679876225751105,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04723+18798+53623","DREXvsHFD"
"DREXvsHFD.44","Aldosterone-regulated sodium reabsorption","04960",40,1,0.36228079399937,0,1,0.730117415326795,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04960+98660","DREXvsHFD"
"DREXvsHFD.45","Carbohydrate digestion and absorption","04973",44,1,0.390361872682985,0,1,0.757567905118363,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04973+98660","DREXvsHFD"
"DREXvsHFD.46","Tuberculosis","05152",178,1,0.865800051301674,-0.475383374099398,0.457,0.762525810771436,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05152+12266","DREXvsHFD"
"DREXvsHFD.47","Mineral absorption","04978",45,1,0.397187571243528,0,1,0.763929379897328,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04978+98660","DREXvsHFD"
"DREXvsHFD.48","Regulation of actin cytoskeleton","04810",215,3,0.431984930994459,-0.0750011650355169,0.923,0.765343313368292,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04810+227753+544963+192897","DREXvsHFD"
"DREXvsHFD.49","Malaria","05144",46,1,0.403937164678042,0,1,0.770104566934841,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05144+20971","DREXvsHFD"
"DREXvsHFD.50","Axon guidance","04360",131,2,0.431305529934116,0.0340714643895993,0.937,0.770282298481688,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04360+13836+140571","DREXvsHFD"
"DREXvsHFD.51","Notch signaling pathway","04330",49,1,0.42373771777017,0.203995982379162,0.961,0.773059904773686,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04330+207521","DREXvsHFD"
"DREXvsHFD.52","Serotonergic synapse","04726",137,2,0.453951286830771,0,1,0.812466299385889,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04726+18798+56448","DREXvsHFD"
"DREXvsHFD.53","HTLV-I infection","05166",276,3,0.598177395537627,-0.145928379709678,0.765,0.815337764214352,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+11910+59008+22420","DREXvsHFD"
"DREXvsHFD.54","Cell cycle","04110",123,1,0.749934526947721,-0.105544162002212,0.611,0.815809766243715,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04110+59008","DREXvsHFD"
"DREXvsHFD.55","NOD-like receptor signaling pathway","04621",55,1,0.461395166294741,0,1,0.818284516350405,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04621+22027","DREXvsHFD"
"DREXvsHFD.56","Type I diabetes mellitus","04940",55,1,0.461395166294741,0,1,0.818284516350405,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04940+12876","DREXvsHFD"
"DREXvsHFD.57","Leishmaniasis","05140",65,1,0.518789451853793,0,1,0.859248743419648,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05140+12266","DREXvsHFD"
"DREXvsHFD.58","Jak-STAT signaling pathway","04630",156,2,0.522093736388008,0,1,0.861406703210296,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04630+114715+16880","DREXvsHFD"
