"","Name","ID","pSize","NDE","pNDE","tA","pPERT","pG","pGFdr","pGFWER","Status","KEGGLINK","Group"
"EXvsHFD.2","Antigen processing and presentation","04612",74,3,0.00845272727808561,-1.30280571364093,0.003,0.000293708836675531,0.0120420623036968,0.0240841246073935,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04612+19141+110557+14972","EXvsHFD"
"EXvsHFD.3","Alzheimer's disease","05010",171,5,0.00285158141925217,1.99235733989078,0.023,0.000697323667715709,0.019060180250896,0.0571805407526881,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05010+75406+66142+11816+12313+12315","EXvsHFD"
"EXvsHFD.4","Tuberculosis","05152",178,5,0.00338645784468115,2.49899666142025,0.043,0.00143208092484573,0.0293576589593374,0.11743063583735,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05152+216238+12313+12315+12475+332579","EXvsHFD"
"EXvsHFD.5","Salivary secretion","04970",77,4,0.000944054897285104,0.590441798420778,0.216,0.00193675266870448,0.0296280584706052,0.158813718833767,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04970+12313+12315+11936+17105","EXvsHFD"
"EXvsHFD.6","Amphetamine addiction","05031",69,2,0.0578312871175243,1.25151388985222,0.004,0.00216790671736136,0.0296280584706052,0.177768350823631,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05031+12313+12315","EXvsHFD"
"EXvsHFD.7","Alcoholism","05034",193,2,0.296532185402076,4.59894816765733,0.001,0.00270536833535662,0.031691457642749,0.221840203499243,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05034+12313+12315","EXvsHFD"
"EXvsHFD.8","Systemic lupus erythematosus","05322",142,2,0.190739938019558,1.36478032379201,0.002,0.00338428058404139,0.0346888759864242,0.277511007891394,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05322+12259+12262","EXvsHFD"
"EXvsHFD.9","Glioma","05214",65,2,0.0520167208750452,2.19812822264703,0.017,0.00710144985540965,0.0613765507689858,0.582318888143591,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05214+12313+12315","EXvsHFD"
"EXvsHFD.10","Staphylococcus aureus infection","05150",51,2,0.0335380841002291,2.38836556663602,0.028,0.00748494521572998,0.0613765507689858,0.613765507689858,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05150+12259+12262","EXvsHFD"
"EXvsHFD.11","Toll-like receptor signaling pathway","04620",100,2,0.109255463249052,2.33853438208754,0.01,0.00854294319760777,0.063683758382167,0.700521342203837,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04620+53791+12475","EXvsHFD"
"EXvsHFD.12","Legionellosis","05134",56,2,0.0397826538289177,1.42221312538511,0.038,0.0113297318108629,0.0774198340408964,0.929038008490757,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05134+53791+12475","EXvsHFD"
"EXvsHFD.13","Salmonella infection","05132",77,2,0.0700897943999658,1.12658087817676,0.026,0.0133169598239637,0.0839992850434634,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05132+12475+53791","EXvsHFD"
"EXvsHFD.14","Phototransduction","04744",28,2,0.0108114492304706,-0.853633070562845,0.259,0.0192597523619923,0.100565233266293,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04744+12313+12315","EXvsHFD"
"EXvsHFD.15","Complement and coagulation cascades","04610",76,2,0.0685140356109825,2.85700208707581,0.041,0.0193121125082388,0.100565233266293,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04610+12259+12262","EXvsHFD"
"EXvsHFD.16","B cell receptor signaling pathway","04662",76,2,0.0685140356109825,2.38884545496569,0.042,0.019713796781291,0.100565233266293,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04662+22324+240168","EXvsHFD"
"EXvsHFD.17","Transcriptional misregulation in cancer","05202",174,5,0.00307270172997445,0,1,0.0208488898234997,0.100565233266293,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05202+56312+12475+20466+72949+67603","EXvsHFD"
"EXvsHFD.18","Circadian rhythm - mammal","04710",22,1,0.116929062906628,-1.00861926261878,0.032,0.0246512926278387,0.112300333082376,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04710+18626","EXvsHFD"
"EXvsHFD.19","Gastric acid secretion","04971",74,2,0.0653988229240872,0.853633070562845,0.067,0.0281758413550906,0.121600999532496,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04971+12313+12315","EXvsHFD"
"EXvsHFD.20","Insulin signaling pathway","04910",139,4,0.00795885247887285,-0.501199998114192,0.728,0.0356387319628119,0.146118801047529,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04910+64930+12313+12315+14251","EXvsHFD"
"EXvsHFD.21","MAPK signaling pathway","04010",267,4,0.0644409059435077,0.949247524075432,0.131,0.0487474809777804,0.190347306675143,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+67603+240168+12475+21812","EXvsHFD"
"EXvsHFD.22","Phosphatidylinositol signaling system","04070",81,3,0.0108141589859929,0,1,0.0597687643369721,0.222774485255987,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04070+12313+12315+18718","EXvsHFD"
"EXvsHFD.23","Viral myocarditis","05416",84,3,0.011931342202093,0,1,0.0647703237150909,0.230920284549455,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05416+208643+110557+14972","EXvsHFD"
"EXvsHFD.24","NF-kappa B signaling pathway","04064",94,1,0.412697840832765,1.27208640386138,0.039,0.0825561153149656,0.256675658547386,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04064+12475","EXvsHFD"
"EXvsHFD.25","Vascular smooth muscle contraction","04270",124,2,0.154692955087941,1.3141561391786,0.107,0.08443646207843,0.256675658547386,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04270+12313+12315","EXvsHFD"
"EXvsHFD.26","Prion diseases","05020",35,2,0.0165882990979559,0,1,0.0845846943411651,0.256675658547386,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05020+12259+12262","EXvsHFD"
"EXvsHFD.27","Cytokine-cytokine receptor interaction","04060",250,4,0.0530942152163434,-0.555797531596246,0.319,0.0860106227649754,0.256675658547386,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04060+16880+21812+16194+20305","EXvsHFD"
"EXvsHFD.28","Neurotrophin signaling pathway","04722",122,2,0.150774389119399,1.25512042570865,0.115,0.0876453468210588,0.256675658547386,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04722+12313+12315","EXvsHFD"
"EXvsHFD.29","Chagas disease (American trypanosomiasis)","05142",100,3,0.0189815211643654,0.00820312724509936,0.993,0.0937025594064259,0.264952064528515,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05142+12259+12262+21812","EXvsHFD"
"EXvsHFD.30","Natural killer cell mediated cytotoxicity","04650",121,3,0.0310711308460852,-0.540676627522019,0.753,0.111254538820285,0.304095739442113,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04650+24055+22324+14972","EXvsHFD"
"EXvsHFD.31","Measles","05162",136,1,0.537347710779669,-0.55955160253774,0.048,0.120133688246271,0.317772981812717,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05162+68098","EXvsHFD"
"EXvsHFD.32","Dopaminergic synapse","04728",132,2,0.170555233010276,0.487790326035911,0.164,0.128011923737505,0.328030554577356,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04728+12313+12315","EXvsHFD"
"EXvsHFD.33","Allograft rejection","05330",48,2,0.0299956889177551,0,1,0.135181619550336,0.333093871357681,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05330+110557+14972","EXvsHFD"
"EXvsHFD.34","Graft-versus-host disease","05332",50,2,0.03233979968474,0,1,0.1433124193666,0.333093871357681,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05332+110557+14972","EXvsHFD"
"EXvsHFD.35","Lysosome","04142",123,3,0.03239043833967,0,1,0.143486144089125,0.333093871357681,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04142+19141+15211+15932","EXvsHFD"
"EXvsHFD.36","Long-term potentiation","04720",69,2,0.0578312871175243,0.583885724329424,0.574,0.146236333766787,0.333093871357681,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04720+12313+12315","EXvsHFD"
"EXvsHFD.37","Type I diabetes mellitus","04940",55,2,0.0385007371652388,0,1,0.163900636962662,0.363239249484818,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04940+110557+14972","EXvsHFD"
"EXvsHFD.38","Fc gamma R-mediated phagocytosis","04666",89,1,0.395798162893666,1.1180837135996,0.113,0.18369613085372,0.396396913947501,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04666+22324","EXvsHFD"
"EXvsHFD.39","Autoimmune thyroid disease","05320",63,2,0.049193605339868,0,1,0.197364333202571,0.414971162118227,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05320+110557+14972","EXvsHFD"
"EXvsHFD.40","GnRH signaling pathway","04912",99,2,0.107449984407358,0.537483807230179,0.555,0.227775906348979,0.464765025080829,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04912+12313+12315","EXvsHFD"
"EXvsHFD.41","Regulation of actin cytoskeleton","04810",215,3,0.121580381471561,0.646881218561008,0.504,0.232382512540415,0.464765025080829,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04810+18718+22324+12475","EXvsHFD"
"EXvsHFD.42","Chemokine signaling pathway","04062",184,2,0.277776381301246,0.811011754378039,0.252,0.256147266758663,0.500097044624057,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04062+20305+22324","EXvsHFD"
"EXvsHFD.43","Huntington's disease","05016",179,3,0.080551824300765,0,1,0.283450151160769,0.518046753459468,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05016+75406+66142+20466","EXvsHFD"
"EXvsHFD.44","Fc epsilon RI signaling pathway","04664",79,1,0.360538805184494,1.05185575843865,0.224,0.283975988859489,0.518046753459468,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04664+22324","EXvsHFD"
"EXvsHFD.45","Melanogenesis","04916",100,2,0.109255463249052,-0.43341815439372,0.761,0.289936723001478,0.518046753459468,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04916+12313+12315","EXvsHFD"
"EXvsHFD.46","Calcium signaling pathway","04020",184,2,0.277776381301246,0.536808925965327,0.308,0.295900475071368,0.518046753459468,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04020+12313+12315","EXvsHFD"
"EXvsHFD.47","Protein processing in endoplasmic reticulum","04141",165,2,0.23815506003622,0.232106755716,0.361,0.296929236738963,0.518046753459468,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04141+71853+50907","EXvsHFD"
"EXvsHFD.48","NOD-like receptor signaling pathway","04621",55,1,0.267371337472139,0.298927604208604,0.338,0.307608919893924,0.525498571485453,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04621+332579","EXvsHFD"
"EXvsHFD.49","Herpes simplex infection","05168",196,3,0.0990686991398323,0,1,0.328109759689905,0.547235531546975,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05168+18626+110557+14972","EXvsHFD"
"EXvsHFD.50","Oocyte meiosis","04114",111,2,0.129617911554682,-0.122373971654114,0.783,0.333680202162789,0.547235531546975,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04114+12313+12315","EXvsHFD"
"EXvsHFD.51","HTLV-I infection","05166",276,3,0.203962833067685,0.357422075683374,0.551,0.358035687615823,0.570264450257202,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+110557+14972+21812","EXvsHFD"
"EXvsHFD.52","Endocrine and other factor-regulated calcium reabsorption","04961",56,1,0.271509313538379,0.337407266320206,0.42,0.36163111479725,0.570264450257202,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04961+11936","EXvsHFD"
"EXvsHFD.53","Amoebiasis","05146",115,1,0.478704587313857,0.285595792912858,0.246,0.369664037793607,0.571933039605203,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05146+12475","EXvsHFD"
"EXvsHFD.54","Osteoclast differentiation","04380",121,2,0.148822795198568,-0.264546133189657,0.85,0.388039100510492,0.588163466430916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04380+21812+19261","EXvsHFD"
"EXvsHFD.55","Focal adhesion","04510",201,2,0.313147375847132,-0.592890856110608,0.414,0.394499886020736,0.588163466430916,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04510+16202+22324","EXvsHFD"
"EXvsHFD.56","Leukocyte transendothelial migration","04670",119,1,0.490416156483368,0.911608323980162,0.3,0.429085754633434,0.628304140713242,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04670+22324","EXvsHFD"
"EXvsHFD.57","T cell receptor signaling pathway","04660",109,1,0.460634976465405,0.350618586146216,0.332,0.440099652582037,0.633125815995211,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04660+22324","EXvsHFD"
"EXvsHFD.58","Parkinson's disease","05012",131,2,0.168557186524541,0,1,0.468669919845124,0.655830361203061,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05012+75406+66142","EXvsHFD"
"EXvsHFD.59","Tight junction","04530",135,2,0.176573121913551,0,1,0.482754482078207,0.655830361203061,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04530+13822+269587","EXvsHFD"
"EXvsHFD.60","Endometrial cancer","05213",52,1,0.254817042406606,4.16333634234434e-17,0.698,0.484985240525991,0.655830361203061,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05213+16202","EXvsHFD"
"EXvsHFD.61","SNARE interactions in vesicular transport","04130",35,1,0.179539699413125,0,1,0.487873805285204,0.655830361203061,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04130+53331","EXvsHFD"
"EXvsHFD.62","Aldosterone-regulated sodium reabsorption","04960",40,1,0.202430561192613,0,1,0.525784710217056,0.689744399887537,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04960+11936","EXvsHFD"
"EXvsHFD.63","Chronic myeloid leukemia","05220",73,1,0.338411571729776,0.311154737411421,0.646,0.551004955500805,0.689744399887537,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05220+21812","EXvsHFD"
"EXvsHFD.64","Jak-STAT signaling pathway","04630",156,2,0.219482967554092,0,1,0.552324639985777,0.689744399887537,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04630+16194+16880","EXvsHFD"
"EXvsHFD.65","Carbohydrate digestion and absorption","04973",44,1,0.220286302739042,0,1,0.553541413882653,0.689744399887537,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04973+11936","EXvsHFD"
"EXvsHFD.66","Mineral absorption","04978",45,1,0.224687941901262,0,1,0.560156647789481,0.689744399887537,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04978+11936","EXvsHFD"
"EXvsHFD.67","Pancreatic cancer","05212",70,1,0.327064897639705,0.311154737411421,0.694,0.563571643810549,0.689744399887537,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05212+21812","EXvsHFD"
"EXvsHFD.68","Colorectal cancer","05210",64,1,0.30378943532259,0,1,0.665730385474488,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05210+21812","EXvsHFD"
"EXvsHFD.69","Bacterial invasion of epithelial cells","05100",70,1,0.327064897639705,-0.229141158367906,0.93,0.666183982024677,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05100+16202","EXvsHFD"
"EXvsHFD.70","mTOR signaling pathway","04150",65,1,0.307723383985833,0,1,0.6703920101491,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04150+64930","EXvsHFD"
"EXvsHFD.71","p53 signaling pathway","04115",67,1,0.315525269903238,0,1,0.67948887661619,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04115+68098","EXvsHFD"
"EXvsHFD.72","Epstein-Barr virus infection","05169",203,2,0.317289365695585,0,1,0.681518867881839,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05169+110557+14972","EXvsHFD"
"EXvsHFD.73","Bile secretion","04976",71,1,0.330868402527993,0,1,0.696820289908378,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04976+11936","EXvsHFD"
"EXvsHFD.74","RNA degradation","03018",73,1,0.338411571729776,0,1,0.705077956862789,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03018+319885","EXvsHFD"
"EXvsHFD.75","Olfactory transduction","04740",1057,2,0.98402619963174,-0.99526675848688,0.346,0.707305303085975,0.773320464707332,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04740+12313+12315","EXvsHFD"
"EXvsHFD.76","Viral carcinogenesis","05203",220,2,0.352233788931424,0,1,0.719775711428609,0.776600109699288,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05203+110557+14972","EXvsHFD"
"EXvsHFD.77","PPAR signaling pathway","03320",81,1,0.367750207577898,0,1,0.735629626047232,0.783397783582767,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03320+16202","EXvsHFD"
"EXvsHFD.78","TGF-beta signaling pathway","04350",85,1,0.381931941651119,0,1,0.74954634311162,0.787984617117345,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04350+21812","EXvsHFD"
"EXvsHFD.79","Pancreatic secretion","04972",105,1,0.448244890097721,0,1,0.807923567396229,0.838604209196085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04972+11936","EXvsHFD"
"EXvsHFD.80","Hepatitis C","05160",134,1,0.532056897778187,0,1,0.86778737790484,0.889482062352461,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05160+16362","EXvsHFD"
"EXvsHFD.81","Wnt signaling pathway","04310",154,1,0.582372936092737,0,1,0.897229516977766,0.908306424594776,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04310+81004","EXvsHFD"
"EXvsHFD.82","RNA transport","03013",164,1,0.605480155425082,0,1,0.909269827168694,0.909269827168694,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03013+208643","EXvsHFD"
"DREXvsHFD.1","Transcriptional misregulation in cancer","05202",174,6,0.000503845274639717,0,1,0.00432966403886005,0.217028998878042,0.320395138875644,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05202+56312+17395+16909+17246+67603+17095","DREXvsHFD"
"DREXvsHFD.2","MAPK signaling pathway","04010",267,6,0.00441674503978592,1.05272718548864,0.164,0.0059615437706665,0.217028998878042,0.441154239029321,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+67603+18782+19395+21812+18019+286940","DREXvsHFD"
"DREXvsHFD.3","Herpes simplex infection","05168",196,5,0.00545426603754106,-0.733364815672797,0.224,0.0094166402318111,0.217028998878042,0.696831377154021,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05168+56489+14972+20382+57317+16149","DREXvsHFD"
"DREXvsHFD.4","Notch signaling pathway","04330",49,2,0.0321176697656001,-1.84701208033323,0.049,0.0117312972366509,0.217028998878042,0.868115995512169,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04330+13017+16848","DREXvsHFD"
"DREXvsHFD.5","Viral carcinogenesis","05203",220,3,0.132428747136594,0.399143408192661,0.02,0.0183645129165028,0.271794791164242,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05203+17246+79221+14972","DREXvsHFD"
"DREXvsHFD.6","Axon guidance","04360",131,3,0.0395555002713806,1.13024192018326,0.127,0.031616299075359,0.361291917846011,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04360+18019+18844+20351","DREXvsHFD"
"DREXvsHFD.7","Chronic myeloid leukemia","05220",73,3,0.0085190579237028,0.199699488845981,0.744,0.0384167414411104,0.361291917846011,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05220+13017+21812+17246","DREXvsHFD"
"DREXvsHFD.8","Salmonella infection","05132",77,3,0.00985555887645595,0.223787298819771,0.656,0.0390585857130823,0.361291917846011,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05132+11867+286940+16593","DREXvsHFD"
"DREXvsHFD.9","Toll-like receptor signaling pathway","04620",100,1,0.437707076593974,-1.70245403638328,0.021,0.0522964546797385,0.391241155149784,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04620+56489","DREXvsHFD"
"DREXvsHFD.10","PPAR signaling pathway","03320",81,1,0.372576751658691,0.381233488823042,0.025,0.0528704263715924,0.391241155149784,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu03320+19015","DREXvsHFD"
"DREXvsHFD.11","Bladder cancer","05219",42,2,0.0241301832845335,0.399143408192661,0.514,0.0668495224021775,0.449714968887376,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05219+17395+17246","DREXvsHFD"
"DREXvsHFD.12","Antigen processing and presentation","04612",74,2,0.0673111497170852,-0.381599907070238,0.219,0.0769062014746746,0.451046955345244,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04612+16149+14972","DREXvsHFD"
"DREXvsHFD.13","Wnt signaling pathway","04310",154,3,0.0587569517220985,-0.736221301739254,0.272,0.0820877703805447,0.451046955345244,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04310+18019+19015+13017","DREXvsHFD"
"DREXvsHFD.14","SNARE interactions in vesicular transport","04130",35,1,0.182249020191806,-0.317787881267856,0.115,0.101968055248806,0.451046955345244,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04130+22318","DREXvsHFD"
"DREXvsHFD.15","Measles","05162",136,2,0.183164339632578,-0.733364815672797,0.119,0.105190252849651,0.451046955345244,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05162+170779+56489","DREXvsHFD"
"DREXvsHFD.16","Pancreatic secretion","04972",105,3,0.0225143841724082,0,1,0.107924971724851,0.451046955345244,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04972+11936+233979+18782","DREXvsHFD"
"DREXvsHFD.17","RIG-I-like receptor signaling pathway","04622",69,1,0.327642152277363,-0.733364815672797,0.072,0.11198101536836,0.451046955345244,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04622+56489","DREXvsHFD"
"DREXvsHFD.18","Hepatitis C","05160",134,1,0.537959121408127,-0.733364815672797,0.045,0.114288311023055,0.451046955345244,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05160+56489","DREXvsHFD"
"DREXvsHFD.19","HTLV-I infection","05166",276,4,0.0743741757901433,0.805155493180274,0.331,0.115809353399455,0.451046955345244,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+18019+14972+11910+21812","DREXvsHFD"
"DREXvsHFD.20","Bacterial invasion of epithelial cells","05100",70,2,0.061067719245658,-0.487798686811923,0.511,0.139400352453633,0.515781304078442,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05100+78514+11867","DREXvsHFD"
"DREXvsHFD.21","Influenza A","05164",164,1,0.611566014075573,-0.733364815672797,0.072,0.181539182382938,0.639709499825592,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05164+56489","DREXvsHFD"
"DREXvsHFD.22","Alcoholism","05034",193,2,0.303219960652299,1.2285494091784,0.16,0.195316263509466,0.656972886350021,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05034+79221+207565","DREXvsHFD"
"DREXvsHFD.23","VEGF signaling pathway","04370",76,2,0.0705091994999912,0.224338715533149,0.773,0.213081231366666,0.685565700918837,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04370+18782+18019","DREXvsHFD"
"DREXvsHFD.24","Protein processing in endoplasmic reticulum","04141",165,3,0.0692303408263149,0,1,0.254097231857371,0.745041912666061,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04141+103963+22027+67437","DREXvsHFD"
"DREXvsHFD.25","Chemokine signaling pathway","04062",184,1,0.654048289099443,1.09934966502653,0.107,0.256103437060519,0.745041912666061,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04062+19395","DREXvsHFD"
"DREXvsHFD.26","Salivary secretion","04970",77,2,0.0721266299166188,0,1,0.261771482828616,0.745041912666061,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04970+22318+11936","DREXvsHFD"
"DREXvsHFD.27","Natural killer cell mediated cytotoxicity","04650",121,2,0.152763847480142,-0.714260558903345,0.534,0.28602315296405,0.783915308123693,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04650+18019+14972","DREXvsHFD"
"DREXvsHFD.28","Fc gamma R-mediated phagocytosis","04666",89,2,0.0924205422819864,0.069666986119602,0.934,0.297779509116932,0.786988702666177,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04666+11867+18806","DREXvsHFD"
"DREXvsHFD.29","GnRH signaling pathway","04912",99,2,0.110432192321963,0,1,0.353753359784229,0.848472507690437,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04912+18782+18806","DREXvsHFD"
"DREXvsHFD.30","Epstein-Barr virus infection","05169",203,3,0.111153871546826,0,1,0.355341121312878,0.848472507690437,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05169+14972+22352+17246","DREXvsHFD"
"DREXvsHFD.31","Regulation of actin cytoskeleton","04810",215,3,0.126028461962689,-0.143333203614812,0.916,0.364679935459987,0.848472507690437,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04810+11867+237860+544963","DREXvsHFD"
"DREXvsHFD.32","Endocrine and other factor-regulated calcium reabsorption","04961",56,1,0.275356394394654,0.426579955733091,0.423,0.366907030352621,0.848472507690437,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04961+11936","DREXvsHFD"
"DREXvsHFD.33","Cell cycle","04110",123,1,0.507635501954247,0.580764766807377,0.243,0.381499533002137,0.855483801277519,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04110+17246","DREXvsHFD"
"DREXvsHFD.34","Pancreatic cancer","05212",70,1,0.331505549857533,0.447118735104104,0.404,0.403184427744712,0.877519048620844,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05212+21812","DREXvsHFD"
"DREXvsHFD.35","Glutamatergic synapse","04724",125,2,0.160772583988827,0,1,0.454626995023047,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04724+18782+18806","DREXvsHFD"
"DREXvsHFD.36","Chagas disease (American trypanosomiasis)","05142",100,1,0.437707076593974,0.447118735104104,0.384,0.467818761981555,0.927303938436172,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05142+21812","DREXvsHFD"
"DREXvsHFD.37","Aldosterone-regulated sodium reabsorption","04960",40,1,0.205440183524577,0,1,0.530569892988387,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04960+11936","DREXvsHFD"
